Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D4,Dataset 4,26,ZIP,ZIP--ZINB,-46549.76393961126,-39929.909991740045,13239.707895742424,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,26,ZINB,ZIP--ZINB,-40158.936126228735,-39929.909991740045,458.05226897737884,nan,1,6.378566876407304e-102,True,chi-bar² heuristic; k=1
D4,Dataset 4,26,Z+P+NB,ZIP--ZINB,-39963.827951516556,-39929.909991740045,67.83591955302109,2,0,1.860446696686206e-15,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,24,Poisson,ZIP--ZINB,-70903.1232043864,-40128.383629106946,61549.47915055891,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,24,NB,ZIP--ZINB,-43439.16907746569,-40128.383629106946,6621.570896717487,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,24,P+NB,ZIP--ZINB,-41483.72852914784,-40128.383629106946,2710.689800081789,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,24,ZIP,ZIP--ZINB,-46669.9209357893,-40128.383629106946,13083.074613364704,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,24,ZINB,ZIP--ZINB,-40408.80746728007,-40128.383629106946,560.8476763462531,nan,1,2.749103929989289e-124,True,chi-bar² heuristic; k=1
D4,Dataset 4,24,Z+P+NB,ZIP--ZINB,-40150.63490974183,-40128.383629106946,44.502561269764556,2,0,2.1696596133869527e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,27,Poisson,ZIP--ZINB,-70073.52062445307,-40276.56475899611,59593.911730913926,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,27,NB,ZIP--ZINB,-43454.60457946462,-40276.56475899611,6356.079640937023,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,27,P+NB,ZIP--ZINB,-41636.88508082812,-40276.56475899611,2720.6406436640245,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,27,ZIP,ZIP--ZINB,-46719.08443063122,-40276.56475899611,12885.039343270226,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,27,ZINB,ZIP--ZINB,-40497.04033395905,-40276.56475899611,440.9511499258806,nan,1,3.360545995025096e-98,True,chi-bar² heuristic; k=1
D4,Dataset 4,27,Z+P+NB,ZIP--ZINB,-40302.73144436514,-40276.56475899611,52.33337073806615,2,0,4.324669610782754e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,29,Poisson,ZIP--ZINB,-71052.03017979582,-40008.026483659545,62088.00739227256,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,NB,ZIP--ZINB,-43098.38754399876,-40008.026483659545,6180.722120678431,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,P+NB,ZIP--ZINB,-41289.03551563038,-40008.026483659545,2562.018063941665,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,ZIP,ZIP--ZINB,-46910.67530787524,-40008.026483659545,13805.297648431384,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,29,ZINB,ZIP--ZINB,-40254.09994486195,-40008.026483659545,492.1469224048051,nan,1,2.430179345941516e-109,True,chi-bar² heuristic; k=1
D4,Dataset 4,29,Z+P+NB,ZIP--ZINB,-40042.71358512377,-40008.026483659545,69.37420292844763,2,0,8.621508106135257e-16,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,28,Poisson,ZIP--ZINB,-70576.17540459595,-39987.04732591796,61178.25615735598,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,28,NB,ZIP--ZINB,-43267.45939183234,-39987.04732591796,6560.824131828747,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,28,P+NB,ZIP--ZINB,-41325.797183896735,-39987.04732591796,2677.4997159575432,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,28,ZIP,ZIP--ZINB,-46445.783287003906,-39987.04732591796,12917.471922171884,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,28,ZINB,ZIP--ZINB,-40237.01335025205,-39987.04732591796,499.93204866816814,nan,1,4.91728227790675e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,28,Z+P+NB,ZIP--ZINB,-40016.30497897374,-39987.04732591796,58.51530611155613,2,0,1.965905892623253e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,30,Poisson,ZIP--ZINB,-70263.74892901097,-40041.557359780316,60444.3831384613,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,NB,ZIP--ZINB,-43359.745141457126,-40041.557359780316,6636.37556335362,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,P+NB,ZIP--ZINB,-41466.64173214072,-40041.557359780316,2850.1687447208096,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,ZIP,ZIP--ZINB,-46455.19399884231,-40041.557359780316,12827.27327812399,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,30,ZINB,ZIP--ZINB,-40291.1528919663,-40041.557359780316,499.1910643719748,nan,1,7.127687431061453e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,30,Z+P+NB,ZIP--ZINB,-40064.43805668485,-40041.557359780316,45.76139380906534,2,0,1.1562176434477961e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,32,Poisson,ZIP--ZINB,-69880.6509144124,-39819.84827889479,60121.60527103522,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,NB,ZIP--ZINB,-43075.61241116426,-39819.84827889479,6511.528264538938,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,P+NB,ZIP--ZINB,-41224.77875661353,-39819.84827889479,2809.8609554374852,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,ZIP,ZIP--ZINB,-46349.147419150766,-39819.84827889479,13058.598280511957,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,32,ZINB,ZIP--ZINB,-40084.16476217021,-39819.84827889479,528.6329665508383,nan,1,2.8010772650256563e-117,True,chi-bar² heuristic; k=1
D4,Dataset 4,32,Z+P+NB,ZIP--ZINB,-39846.067175694894,-39819.84827889479,52.4377936002129,2,0,4.104665755435654e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,34,Poisson,ZIP--ZINB,-69949.1022519602,-40015.95041489378,59866.30367413284,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,NB,ZIP--ZINB,-43169.107910122126,-40015.95041489378,6306.314990456696,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,P+NB,ZIP--ZINB,-42816.02347362962,-40015.95041489378,5600.146117471682,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,ZIP,ZIP--ZINB,-46604.87209181873,-40015.95041489378,13177.843353849908,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,34,ZINB,ZIP--ZINB,-40262.874607869584,-40015.95041489378,493.8483859516127,nan,1,1.0361527598766387e-109,True,chi-bar² heuristic; k=1
D4,Dataset 4,34,Z+P+NB,ZIP--ZINB,-40042.202179708474,-40015.95041489378,52.5035296293936,2,0,3.9719465970129235e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,31,Poisson,ZIP--ZINB,-70821.80746693186,-40640.15076472462,60363.31340441448,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,NB,ZIP--ZINB,-43803.399465828516,-40640.15076472462,6326.497402207795,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,P+NB,ZIP--ZINB,-43460.995573103646,-40640.15076472462,5641.689616758056,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,ZIP,ZIP--ZINB,-47327.376963358365,-40640.15076472462,13374.452397267494,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,31,ZINB,ZIP--ZINB,-40869.96167537941,-40640.15076472462,459.62182130958536,nan,1,2.9050897733645033e-102,True,chi-bar² heuristic; k=1
D4,Dataset 4,31,Z+P+NB,ZIP--ZINB,-40665.79528956223,-40640.15076472462,51.289049675222486,2,0,7.289947018635762e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,33,Poisson,ZIP--ZINB,-70382.98459147265,-40075.72861644467,60614.51195005595,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,NB,ZIP--ZINB,-43248.45975166231,-40075.72861644467,6345.4622704352805,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,P+NB,ZIP--ZINB,-41376.34124517001,-40075.72861644467,2601.2252574506856,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,ZIP,ZIP--ZINB,-46576.88603665598,-40075.72861644467,13002.314840422623,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,33,ZINB,ZIP--ZINB,-40321.82363797581,-40075.72861644467,492.19004306227725,nan,1,2.3782409082801325e-109,True,chi-bar² heuristic; k=1
D4,Dataset 4,33,Z+P+NB,ZIP--ZINB,-40096.24408585814,-40075.72861644467,41.03093882693793,2,0,1.2309625489643898e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,36,Poisson,ZIP--ZINB,-70636.74415341708,-40018.2241727574,61237.03996131936,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,NB,ZIP--ZINB,-43237.675401787215,-40018.2241727574,6438.902458059631,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,P+NB,ZIP--ZINB,-41363.03753909511,-40018.2241727574,2689.626732675417,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,ZIP,ZIP--ZINB,-46729.1391406926,-40018.2241727574,13421.829935870395,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,36,ZINB,ZIP--ZINB,-40286.448945663535,-40018.2241727574,536.4495458122692,nan,1,5.582143653639953e-119,True,chi-bar² heuristic; k=1
D4,Dataset 4,36,Z+P+NB,ZIP--ZINB,-40045.73347330857,-40018.2241727574,55.01860110234702,2,0,1.129438452769923e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,35,Poisson,ZIP--ZINB,-70728.3751124771,-40106.28778734122,61244.17465027174,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,NB,ZIP--ZINB,-43409.91671990489,-40106.28778734122,6607.257865127336,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,P+NB,ZIP--ZINB,-41462.752358976606,-40106.28778734122,2712.9291432707687,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,ZIP,ZIP--ZINB,-46642.806844417,-40106.28778734122,13073.038114151554,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,35,ZINB,ZIP--ZINB,-40392.18803852604,-40106.28778734122,571.8005023696314,nan,1,1.139279037880325e-126,True,chi-bar² heuristic; k=1
D4,Dataset 4,35,Z+P+NB,ZIP--ZINB,-40132.1346522216,-40106.28778734122,51.69372976075101,2,0,5.954553586734504e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,37,Poisson,ZIP--ZINB,-71229.79134939151,-40331.7545016033,61796.07369557643,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,NB,ZIP--ZINB,-43404.56750513951,-40331.7545016033,6145.626007072424,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,P+NB,ZIP--ZINB,-41633.736572145135,-40331.7545016033,2603.9641410836775,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,ZIP,ZIP--ZINB,-47354.11831317037,-40331.7545016033,14044.727623134153,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,37,ZINB,ZIP--ZINB,-40555.11163057032,-40331.7545016033,446.7142579340434,nan,1,1.8713703264546492e-99,True,chi-bar² heuristic; k=1
D4,Dataset 4,37,Z+P+NB,ZIP--ZINB,-40349.1811651234,-40331.7545016033,34.8533270402113,2,0,2.7020675084454565e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,38,Poisson,ZIP--ZINB,-70223.85310620033,-39897.62413682484,60652.45793875099,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,NB,ZIP--ZINB,-43121.131489640364,-39897.62413682484,6447.0147056310525,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,P+NB,ZIP--ZINB,-41254.93017490181,-39897.62413682484,2714.6120761539496,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,ZIP,ZIP--ZINB,-46396.40746039781,-39897.62413682484,12997.56664714594,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,38,ZINB,ZIP--ZINB,-40148.74329035318,-39897.62413682484,502.2383070566866,nan,1,1.5485741867102789e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,38,Z+P+NB,ZIP--ZINB,-39933.924004953595,-39897.62413682484,72.59973625751445,2,0,1.7185713911344658e-16,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,39,Poisson,ZIP--ZINB,-69391.48189443158,-39715.18600158412,59352.59178569491,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,NB,ZIP--ZINB,-42922.452654284294,-39715.18600158412,6414.533305400342,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,P+NB,ZIP--ZINB,-41061.22721157477,-39715.18600158412,2692.0824199812923,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,ZIP,ZIP--ZINB,-45938.784142748875,-39715.18600158412,12447.196282329503,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,39,ZINB,ZIP--ZINB,-39965.85360482216,-39715.18600158412,501.3352064760693,nan,1,2.434597029609736e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,39,Z+P+NB,ZIP--ZINB,-39733.59043896642,-39715.18600158412,36.80887476459611,2,0,1.016376002256465e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,40,Poisson,ZIP--ZINB,-70957.62232277081,-39888.782865150795,62137.67891524003,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,NB,ZIP--ZINB,-43127.08663642865,-39888.782865150795,6476.6075425557065,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,P+NB,ZIP--ZINB,-41219.88127387737,-39888.782865150795,2662.1968174531503,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,ZIP,ZIP--ZINB,-46406.08841569998,-39888.782865150795,13034.611101098373,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,40,ZINB,ZIP--ZINB,-40137.710445342986,-39888.782865150795,497.8551603843807,nan,1,1.3919258326939146e-110,True,chi-bar² heuristic; k=1
D4,Dataset 4,40,Z+P+NB,ZIP--ZINB,-39917.54655947368,-39888.782865150795,57.52738864577259,2,0,3.221708748493621e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,42,Poisson,ZIP--ZINB,-70046.27384565161,-39989.53653686738,60113.474617568456,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,NB,ZIP--ZINB,-43258.17419918957,-39989.53653686738,6537.275324644375,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,P+NB,ZIP--ZINB,-41410.68283653623,-39989.53653686738,2842.2925993376994,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,ZIP,ZIP--ZINB,-46375.752614515404,-39989.53653686738,12772.432155296046,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,42,ZINB,ZIP--ZINB,-40226.92472004993,-39989.53653686738,474.7763663650985,nan,1,1.4634487800762232e-105,True,chi-bar² heuristic; k=1
D4,Dataset 4,42,Z+P+NB,ZIP--ZINB,-40010.97486457871,-39989.53653686738,42.876655422660406,2,0,4.891618442722601e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,41,Poisson,ZIP--ZINB,-70724.20289770524,-40167.94277178514,61112.52025184019,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,NB,ZIP--ZINB,-43320.987094856944,-40167.94277178514,6306.088646143602,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,P+NB,ZIP--ZINB,-41485.18883938114,-40167.94277178514,2634.492135191991,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,ZIP,ZIP--ZINB,-46866.93092435516,-40167.94277178514,13397.976305140037,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,41,ZINB,ZIP--ZINB,-40405.04218168127,-40167.94277178514,474.1988197922474,nan,1,1.9545796869021462e-105,True,chi-bar² heuristic; k=1
D4,Dataset 4,41,Z+P+NB,ZIP--ZINB,-40183.226119500294,-40167.94277178514,30.56669543030148,2,0,2.3042331604088478e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,43,Poisson,ZIP--ZINB,-70735.76266178147,-40290.23151758098,60891.06228840098,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,NB,ZIP--ZINB,-43502.28199840285,-40290.23151758098,6424.100961643737,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,P+NB,ZIP--ZINB,-41712.57799560406,-40290.23151758098,2844.6929560461576,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,ZIP,ZIP--ZINB,-46928.22625342184,-40290.23151758098,13275.989471681722,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,43,ZINB,ZIP--ZINB,-40513.41091536215,-40290.23151758098,446.35879556233704,nan,1,2.236245630306272e-99,True,chi-bar² heuristic; k=1
D4,Dataset 4,43,Z+P+NB,ZIP--ZINB,-40302.96215362514,-40290.23151758098,25.46127208833059,2,0,2.9590684731793504e-06,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,44,Poisson,ZIP--ZINB,-69659.46881540489,-39993.31101508996,59332.31560062987,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,NB,ZIP--ZINB,-43181.49617619805,-39993.31101508996,6376.370322216186,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,P+NB,ZIP--ZINB,-41334.27967093903,-39993.31101508996,2681.937311698144,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,ZIP,ZIP--ZINB,-46293.157333901174,-39993.31101508996,12599.69263762243,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,44,ZINB,ZIP--ZINB,-40230.45119794173,-39993.31101508996,474.28036570354016,nan,1,1.8763278663302348e-105,True,chi-bar² heuristic; k=1
D4,Dataset 4,44,Z+P+NB,ZIP--ZINB,-40021.739881401394,-39993.31101508996,56.85773262286966,2,0,4.5029822409610015e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,45,Poisson,ZIP--ZINB,-69691.03720047898,-39961.35189150169,59459.370617954584,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,NB,ZIP--ZINB,-43158.89758472459,-39961.35189150169,6395.091386445798,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,P+NB,ZIP--ZINB,-41307.85448414532,-39961.35189150169,2693.0051852872566,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,ZIP,ZIP--ZINB,-46160.93092110007,-39961.35189150169,12399.158059196765,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,45,ZINB,ZIP--ZINB,-40183.45145747371,-39961.35189150169,444.19913194404216,nan,1,6.599834095769991e-99,True,chi-bar² heuristic; k=1
D4,Dataset 4,45,Z+P+NB,ZIP--ZINB,-39980.200697696986,-39961.35189150169,37.69761239059153,2,0,6.5172964931000505e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,49,Poisson,ZIP--ZINB,-70332.99706523275,-40228.894427368105,60208.205275729284,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,NB,ZIP--ZINB,-43447.869896190416,-40228.894427368105,6437.950937644622,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,P+NB,ZIP--ZINB,-41588.552013726156,-40228.894427368105,2719.315172716102,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,ZIP,ZIP--ZINB,-46538.41497535501,-40228.894427368105,12619.041095973807,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,49,ZINB,ZIP--ZINB,-40428.16162287992,-40228.894427368105,398.5343910236261,nan,1,5.7405136280840936e-89,True,chi-bar² heuristic; k=1
D4,Dataset 4,49,Z+P+NB,ZIP--ZINB,-40259.858159824056,-40228.894427368105,61.92746491190337,2,0,3.569618923459346e-14,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,48,Poisson,ZIP--ZINB,-70825.68777415292,-40362.11028355388,60927.15498119808,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,NB,ZIP--ZINB,-43632.77846369927,-40362.11028355388,6541.336360290792,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,P+NB,ZIP--ZINB,-41654.537595569374,-40362.11028355388,2584.854624030995,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,ZIP,ZIP--ZINB,-46676.103162362495,-40362.11028355388,12627.985757617236,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,48,ZINB,ZIP--ZINB,-40637.13115422215,-40362.11028355388,550.0417413365503,nan,1,6.164242177197562e-122,True,chi-bar² heuristic; k=1
D4,Dataset 4,48,Z+P+NB,ZIP--ZINB,-40385.566837623745,-40362.11028355388,46.913108139735414,2,0,6.50051856575814e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,46,Poisson,ZIP--ZINB,-70346.48228035595,-39939.32482510641,60814.31491049909,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,NB,ZIP--ZINB,-43148.507649542786,-39939.32482510641,6418.365648872757,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,P+NB,ZIP--ZINB,-41268.50709812064,-39939.32482510641,2658.3645460284606,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,ZIP,ZIP--ZINB,-46242.74074398297,-39939.32482510641,12606.831837753125,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,46,ZINB,ZIP--ZINB,-40168.327230180854,-39939.32482510641,458.00481014889374,nan,1,6.532073600808274e-102,True,chi-bar² heuristic; k=1
D4,Dataset 4,46,Z+P+NB,ZIP--ZINB,-39972.09856095318,-39939.32482510641,65.54747169354232,2,0,5.841809227779285e-15,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,47,Poisson,ZIP--ZINB,-70508.88120085328,-39930.37326285055,61157.01587600546,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,NB,ZIP--ZINB,-43164.3387759381,-39930.37326285055,6467.931026175094,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,P+NB,ZIP--ZINB,-41295.7075398288,-39930.37326285055,2730.6685539564933,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,ZIP,ZIP--ZINB,-46568.431702311565,-39930.37326285055,13276.116878922025,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,47,ZINB,ZIP--ZINB,-40181.46826617397,-39930.37326285055,502.190006646837,nan,1,1.5865038056451803e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,47,Z+P+NB,ZIP--ZINB,-39976.08506920075,-39930.37326285055,91.42361270039692,2,0,1.4048007948132257e-20,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,51,Poisson,ZIP--ZINB,-70693.18100067704,-40021.04888974302,61344.26422186804,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,NB,ZIP--ZINB,-43100.949100759564,-40021.04888974302,6159.800422033091,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,P+NB,ZIP--ZINB,-41291.47807006794,-40021.04888974302,2540.8583606498432,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,ZIP,ZIP--ZINB,-46700.443613238225,-40021.04888974302,13358.789446990413,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,51,ZINB,ZIP--ZINB,-40260.98989782615,-40021.04888974302,479.88201616625884,nan,1,1.133409112325842e-106,True,chi-bar² heuristic; k=1
D4,Dataset 4,51,Z+P+NB,ZIP--ZINB,-40044.25445352659,-40021.04888974302,46.41112756714574,2,0,8.355100906570115e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,50,Poisson,ZIP--ZINB,-69802.76292974848,-40228.23955079784,59149.04675790128,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,NB,ZIP--ZINB,-43410.35524669486,-40228.23955079784,6364.231391794034,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,P+NB,ZIP--ZINB,-41545.59767136788,-40228.23955079784,2634.7162411400786,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,ZIP,ZIP--ZINB,-46265.589909414346,-40228.23955079784,12074.700717233005,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,50,ZINB,ZIP--ZINB,-40434.46557959693,-40228.23955079784,412.45205759817327,nan,1,5.362290599469153e-92,True,chi-bar² heuristic; k=1
D4,Dataset 4,50,Z+P+NB,ZIP--ZINB,-40246.7646771124,-40228.23955079784,37.05025262910931,2,0,9.008238273709032e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
